scope,bucket_name,bucket_value,strategy,match_count,average_penka_points,total_penka_points,exact_score_rate,correct_goal_difference_or_draw_rate,correct_winner_only_rate,wrong_rate,difference_vs_favorite_1_0,ci_lower_95_vs_favorite_1_0,ci_upper_95_vs_favorite_1_0,difference_vs_calibrated_optimizer,ci_lower_95_vs_calibrated_optimizer,ci_upper_95_vs_calibrated_optimizer
strategy_bucket,favorite_win_probability_bucket,0.70-0.80,previous_final_recommendation_rule,10,1.8,18,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.40000000000000013,-0.4,1.3
strategy_bucket,favorite_win_probability_bucket,0.80+,favorite_1_0,7,2.142857142857143,15,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.0,-0.8571428571428571,0.8571428571428571
strategy_bucket,favorite_win_probability_bucket,0.80+,favorite_2_0,7,2.142857142857143,15,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857,0.0,-1.0,1.1428571428571428,0.0,-0.8571428571428571,0.8571428571428571
strategy_bucket,favorite_win_probability_bucket,0.80+,favorite_2_1,7,2.5714285714285716,18,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.4285714285714288,0.0,1.2857142857142858,0.4285714285714288,-0.8571428571428571,2.142857142857143
strategy_bucket,favorite_win_probability_bucket,0.80+,favorite_3_0,7,2.142857142857143,15,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,-0.8571428571428571,0.8571428571428571,0.0,-0.42857142857142855,0.42857142857142855
strategy_bucket,favorite_win_probability_bucket,0.80+,draw_0_0,7,0.0,0,0.0,0.0,0.0,1.0,-2.142857142857143,-3.4285714285714284,-1.0,-2.142857142857143,-3.4285714285714284,-1.0
strategy_bucket,favorite_win_probability_bucket,0.80+,draw_1_1,7,0.0,0,0.0,0.0,0.0,1.0,-2.142857142857143,-3.4285714285714284,-1.0,-2.142857142857143,-3.4285714285714284,-1.0
strategy_bucket,favorite_win_probability_bucket,0.80+,most_likely_score,7,2.142857142857143,15,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,-0.8571428571428571,0.8571428571428571,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,0.80+,poisson_best_ev,7,1.8571428571428572,13,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,-0.2857142857142856,-1.0,0.2857142857142857,-0.2857142857142856,-0.8571428571428571,0.0
strategy_bucket,favorite_win_probability_bucket,0.80+,calibrated_optimizer,7,2.142857142857143,15,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,-0.8571428571428571,0.8571428571428571,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,0.80+,calibrated_optimizer_with_close_match_fallback,7,2.142857142857143,15,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,-0.8571428571428571,0.8571428571428571,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,0.80+,rank_gap_fixed_score_rule,7,2.142857142857143,15,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.0,-0.8571428571428571,0.8571428571428571
strategy_bucket,favorite_win_probability_bucket,0.80+,previous_final_recommendation_rule,7,2.142857142857143,15,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.0,-0.8571428571428571,0.8571428571428571
strategy_bucket,high_mismatch,False,favorite_1_0,119,2.1176470588235294,252,0.11764705882352941,0.17647058823529413,0.226890756302521,0.4789915966386555,0.0,0.0,0.0,0.2184873949579833,-0.12605042016806722,0.5798319327731093
strategy_bucket,high_mismatch,False,favorite_2_0,119,1.8403361344537814,219,0.08403361344537816,0.05042016806722689,0.3865546218487395,0.4789915966386555,-0.277310924369748,-0.6302521008403361,0.09243697478991597,-0.05882352941176472,-0.5126050420168067,0.4117647058823529
strategy_bucket,high_mismatch,False,favorite_2_1,119,2.19327731092437,261,0.15966386554621848,0.13445378151260504,0.226890756302521,0.4789915966386555,0.07563025210084051,-0.18487394957983194,0.31932773109243695,0.2941176470588238,-0.10945378151260497,0.6974789915966386
strategy_bucket,high_mismatch,False,favorite_3_0,119,1.5798319327731092,188,0.03361344537815126,0.008403361344537815,0.4789915966386555,0.4789915966386555,-0.5378151260504203,-0.8403361344537815,-0.23529411764705882,-0.31932773109243695,-0.7142857142857143,0.07563025210084033
strategy_bucket,high_mismatch,False,draw_0_0,119,1.2436974789915967,148,0.1092436974789916,0.14285714285714285,0.0,0.7478991596638656,-0.8739495798319328,-1.6554621848739495,-0.09243697478991597,-0.6554621848739495,-1.3949579831932772,0.09243697478991597
strategy_bucket,high_mismatch,False,draw_1_1,119,1.1932773109243697,142,0.08403361344537816,0.16806722689075632,0.0,0.7478991596638656,-0.9243697478991597,-1.680672268907563,-0.16806722689075632,-0.7058823529411764,-1.4203781512605043,0.01680672268907563
strategy_bucket,high_mismatch,False,most_likely_score,119,1.6890756302521008,201,0.09243697478991597,0.21008403361344538,0.14285714285714285,0.5546218487394958,-0.4285714285714286,-1.0420168067226891,0.16806722689075632,-0.2100840336134453,-0.7481092436974789,0.3195378151260512
strategy_bucket,high_mismatch,False,poisson_best_ev,119,1.7647058823529411,210,0.09243697478991597,0.15126050420168066,0.23529411764705882,0.5210084033613446,-0.3529411764705883,-0.7647058823529411,0.025210084033613446,-0.134453781512605,-0.36134453781512604,0.0
strategy_bucket,high_mismatch,False,calibrated_optimizer,119,1.8991596638655461,226,0.1092436974789916,0.15126050420168066,0.23529411764705882,0.5042016806722689,-0.2184873949579833,-0.5798319327731093,0.12605042016806722,0.0,0.0,0.0
strategy_bucket,high_mismatch,False,calibrated_optimizer_with_close_match_fallback,119,2.100840336134454,250,0.1092436974789916,0.16806722689075632,0.24369747899159663,0.4789915966386555,-0.01680672268907557,-0.21008403361344538,0.18487394957983194,0.20168067226890773,-0.06722689075630252,0.5126050420168067
strategy_bucket,high_mismatch,False,rank_gap_fixed_score_rule,119,2.1176470588235294,252,0.11764705882352941,0.17647058823529413,0.226890756302521,0.4789915966386555,0.0,0.0,0.0,0.2184873949579833,-0.12605042016806722,0.5798319327731093
strategy_bucket,high_mismatch,False,previous_final_recommendation_rule,119,2.1176470588235294,252,0.11764705882352941,0.17647058823529413,0.226890756302521,0.4789915966386555,0.0,0.0,0.0,0.2184873949579833,-0.12605042016806722,0.5798319327731093
strategy_bucket,high_mismatch,True,favorite_1_0,73,2.1232876712328768,155,0.1506849315068493,0.1917808219178082,0.3150684931506849,0.3424657534246575,0.0,0.0,0.0,0.09589041095890405,-0.1095890410958904,0.3013698630136986
strategy_bucket,high_mismatch,True,favorite_2_0,73,1.9315068493150684,141,0.1232876712328767,0.0410958904109589,0.4931506849315068,0.3424657534246575,-0.19178082191780832,-0.6027397260273972,0.2191780821917808,-0.09589041095890427,-0.5068493150684932,0.3287671232876712
strategy_bucket,high_mismatch,True,favorite_2_1,73,2.1506849315068495,157,0.1506849315068493,0.1917808219178082,0.3150684931506849,0.3424657534246575,0.027397260273972712,-0.2465753424657534,0.2876712328767123,0.12328767123287676,-0.13732876712328754,0.3972602739726027
strategy_bucket,high_mismatch,True,favorite_3_0,73,1.726027397260274,126,0.0684931506849315,0.0684931506849315,0.5205479452054794,0.3424657534246575,-0.3972602739726028,-0.7397260273972602,-0.0547945205479452,-0.3013698630136987,-0.6438356164383562,0.0410958904109589
strategy_bucket,high_mismatch,True,draw_0_0,73,0.6575342465753424,48,0.0273972602739726,0.1232876712328767,0.0,0.8493150684931506,-1.4657534246575343,-2.1232876712328768,-0.7808219178082192,-1.3698630136986303,-2.0277397260273973,-0.684931506849315
strategy_bucket,high_mismatch,True,draw_1_1,73,0.8082191780821918,59,0.0821917808219178,0.0684931506849315,0.0,0.8493150684931506,-1.3150684931506849,-2.0547945205479454,-0.5339041095890399,-1.2191780821917808,-1.9589041095890412,-0.4383561643835616
strategy_bucket,high_mismatch,True,most_likely_score,73,1.7534246575342465,128,0.0821917808219178,0.1917808219178082,0.3287671232876712,0.3972602739726027,-0.3698630136986303,-0.6438356164383562,-0.1232876712328767,-0.27397260273972623,-0.547945205479452,-0.0684931506849315
strategy_bucket,high_mismatch,True,poisson_best_ev,73,2.095890410958904,153,0.1506849315068493,0.1917808219178082,0.3013698630136986,0.3561643835616438,-0.027397260273972712,-0.1917808219178082,0.136986301369863,0.06849315068493134,-0.0547945205479452,0.2054794520547945
strategy_bucket,high_mismatch,True,calibrated_optimizer,73,2.0273972602739727,148,0.1232876712328767,0.1917808219178082,0.3287671232876712,0.3561643835616438,-0.09589041095890405,-0.3013698630136986,0.1095890410958904,0.0,0.0,0.0
strategy_bucket,high_mismatch,True,calibrated_optimizer_with_close_match_fallback,73,2.0273972602739727,148,0.1232876712328767,0.1917808219178082,0.3287671232876712,0.3561643835616438,-0.09589041095890405,-0.3013698630136986,0.1095890410958904,0.0,0.0,0.0
strategy_bucket,high_mismatch,True,rank_gap_fixed_score_rule,73,2.1232876712328768,155,0.1506849315068493,0.1917808219178082,0.3150684931506849,0.3424657534246575,0.0,0.0,0.0,0.09589041095890405,-0.1095890410958904,0.3013698630136986
strategy_bucket,high_mismatch,True,previous_final_recommendation_rule,73,2.1232876712328768,155,0.1506849315068493,0.1917808219178082,0.3150684931506849,0.3424657534246575,0.0,0.0,0.0,0.09589041095890405,-0.1095890410958904,0.3013698630136986
